,mass_grams,fall,year,reclat,reclong,elevation,FIPS,area_sqkm,BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Achrondrite,Chrondrite,Iron,Mesosiderite,Pallasite
939,44000.0,1,1927,41.23333,-103.48333,1387.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
940,4200.0,1,1937,40.25,-100.23333,703.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
941,4500.0,1,1941,40.51667,-101.03333,922.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
942,21820.0,1,1965,40.16667,-97.6,447.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
943,3060.0,1,1894,40.33333,-99.03333,661.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
944,14500.0,1,1910,41.18333,-103.0,1309.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
945,4000.0,1,1939,40.23333,-100.41667,729.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
946,8200.0,1,1961,41.48333,-96.16667,376.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
947,10000.0,1,1934,40.68333,-99.06667,654.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
948,13000.0,1,1903,40.66667,-96.75,401.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
949,46000.0,1,1940,41.43333,-96.96667,402.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
950,3020.0,1,1933,40.46667,-99.5,739.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
951,611.9,1,1941,41.03333,-102.88333,1293.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
952,6700.0,1,1914,40.74972,-97.74972,515.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
953,6850.0,1,1933,42.45,-103.3,1272.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
954,3602.0,1,1965,40.02,-100.78333,874.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
955,1387.0,1,1920,42.18333,-103.93333,1410.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
956,3300.0,1,1918,41.16667,-101.66667,1062.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
957,6690.0,1,1984,41.2,-103.68333,1499.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
958,168400.0,1,1984,41.2,-103.68333,1499.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
959,6000.0,1,1985,40.16667,-99.66667,659.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
960,261000.0,1,1941,41.23333,-103.3,1354.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
961,2750.0,1,1899,40.25,-100.5,759.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
962,135.0,1,1942,40.08333,-98.91667,553.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
963,1330.0,1,1999,40.43333,-98.06667,536.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
964,373.5,1,1938,40.45,-100.75,873.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
965,7600.0,1,1964,40.6,-97.86667,520.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
966,15900.0,1,1934,41.55,-100.96667,1001.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
967,2300.0,1,1942,42.93333,-100.75,838.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
968,221.0,1,1937,42.03333,-101.5,1109.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
969,835.0,1,1878,40.75,-97.5,475.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
970,1440.0,1,1928,40.86667,-97.6,493.0,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
971,960.0,0,2004,40.30583,-105.02325,1510.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,1,0,0,0,0
972,1400.0,0,1973,38.47028,-105.24139,1689.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
973,230.0,0,1967,39.7825,-104.93056,1600.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
974,680.5,0,1998,39.24667,-104.58817,2089.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
975,40300.0,0,1924,40.35,-104.9,1458.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,1,0,0,0,0
976,5700.0,1,1928,39.96667,-103.76667,1412.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
977,1050.0,1,1940,40.15,-103.16667,1395.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
978,4000.0,1,1961,40.15,-103.16667,1395.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
979,1800.0,1,1937,37.46667,-105.86667,2300.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
980,6.1,1,1938,39.75,-105.2,1851.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
981,19083.0,1,1940,38.8,-102.2,1234.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
982,9200.0,1,1967,39.76667,-102.13333,1150.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
983,31100.0,1,1936,39.3,-103.25,1581.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
984,2100.0,1,1963,40.51667,-103.26667,1219.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
985,77.0,1,1964,40.51667,-103.26667,1219.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
986,227000.0,1,1866,39.6,-105.3,2414.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
987,67.0,1,1941,39.3,-102.41667,1296.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
988,8600.0,1,1912,38.0,-108.5,2118.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
989,2230.0,1,1949,40.66667,-104.31667,1503.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
990,18400.0,1,2003,39.86667,-106.88333,2081.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
991,11360.0,1,1962,39.1,-103.25833,1608.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
992,12000.0,1,1934,39.66667,-102.83333,1340.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
993,817.0,1,1967,39.68333,-102.845,1345.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
994,715.6,1,1940,37.35,-108.68333,1969.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
995,243.0,1,2000,38.46483,-105.7015,2488.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
996,12700.0,1,1940,39.85,-102.95,1364.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
997,112.0,1,1887,38.41667,-106.58333,2509.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
998,4860.0,1,1975,38.47,-102.82667,1297.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
999,40.7,1,1954,37.0,-105.0,2761.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,0,0,1
1000,4175.0,1,1966,39.83333,-103.21667,1460.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1001,15700.0,1,1960,38.80778,-104.56944,1927.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1002,3300.0,1,1965,40.03167,-105.05667,1556.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1003,4100.0,1,1972,39.23,-102.99,1488.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1004,1750.0,1,1940,40.68333,-102.81667,1287.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1005,18800.0,1,1890,38.81667,-104.61667,1852.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1006,6647.0,1,1963,38.5,-105.5,2456.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1007,687.0,1,1967,39.7,-105.7,2802.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1008,479.0,1,1975,37.96667,-102.33333,1127.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1009,309000.0,1,1907,38.76667,-105.51667,2777.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1010,490.0,1,2000,38.83333,-105.8,2832.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1011,15500.0,1,1975,40.45667,-102.57834,1211.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1012,299.0,1,1937,38.06667,-102.1,1054.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1013,11200.0,1,1933,40.56667,-102.3,1141.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1014,570.0,1,1937,37.58333,-102.76667,1404.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1015,80.0,1,1936,39.13333,-103.48333,1543.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1016,7400.0,1,1968,39.695,-102.295,1212.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1017,57900.0,1,1983,39.975,-102.26667,1173.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1018,1104.0,1,1936,38.71667,-103.51667,1543.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1019,44300.0,1,1937,40.46667,-103.03333,1364.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1020,2300.0,1,1966,38.3925,-104.17667,1536.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1021,4500.0,1,1937,39.36667,-103.16667,1528.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1022,2950.0,1,1937,37.68333,-105.7,2297.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1023,11.0,1,1931,37.65,-105.73333,2295.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1024,3500.0,1,1922,37.16667,-108.5,2021.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1025,6220.0,1,1942,37.63333,-105.83333,2301.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1026,900.0,1,1898,38.41667,-106.21667,3841.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1027,3400.0,1,1995,40.62583,-103.84033,1456.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1028,892.0,1,1939,37.6,-105.83333,2301.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1029,6169.0,1,1939,40.96667,-102.4,1078.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1030,860.0,1,1943,40.75833,-102.375,1171.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1031,11500.0,1,1937,40.95,-103.08333,1340.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1032,1360.0,1,1935,40.45,-102.38333,1159.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,0,0,1
1033,102700.0,1,1948,38.51667,-107.83333,1820.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1034,9300.0,1,1938,38.61667,-102.71667,1265.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1035,13200.0,1,1863,39.8,-105.5,2586.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1036,1200.0,1,1947,40.81667,-102.25,1146.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1037,3500.0,1,1941,39.3,-102.83333,1417.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1038,8600.0,1,1991,39.27667,-102.88667,1446.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1039,17500.0,1,1937,39.53333,-103.33333,1558.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1040,3200.0,1,1937,37.38333,-102.63333,1347.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1041,229.3,1,1937,37.48333,-102.67667,1362.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1042,679.5,1,1900,40.6,-103.18333,1217.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,0,0,1
1043,5000.0,1,1960,40.63783,-103.69717,1412.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1044,2700.0,1,1942,37.28333,-102.2,1166.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1045,121.0,1,1964,39.22167,-102.59,1354.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1046,1959.0,1,1965,39.52167,-103.16667,1494.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1047,5386.0,1,1963,37.2,-103.58333,1782.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1048,43.4,1,1978,38.58139,-104.07667,1640.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1049,19700.0,1,1962,37.63333,-102.41667,1265.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1050,3000.0,1,1970,37.63333,-102.41667,1265.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1051,5750.0,1,1927,39.7,-103.16667,1470.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1052,27700.0,1,1934,40.35,-103.95,1333.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1053,1360.0,1,1979,39.41667,-103.2,1538.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1054,3500.0,1,1938,38.15,-102.66667,1141.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
1055,281.7,1,1936,40.05,-102.2,1137.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1056,3884.0,1,1938,40.33083,-102.19583,1121.0,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
1057,13.9,0,1859,42.53333,-73.83333,45.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
1058,12570.0,0,1992,41.28333,-73.91667,81.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
1059,283.3,0,1968,42.86083,-73.95028,112.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
1060,250.0,0,1869,41.28333,-73.81667,157.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
1061,68000.0,1,1819,42.75,-75.18333,395.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,0,1,0,0
1062,16300.0,1,1818,43.2,-78.8,119.0,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,0,1,0,0
