,mass (g),fall,year,reclat,reclong,state,elevation,BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Acapulcoite,Aubrite,Aubrite-an,C,C2-ung,C4-ung,CBa,CK3,CK4,CK5,CM1,CM2,CO3.0,CO3.3,CO3.7,CR,CV3,Diogenite,Diogenite-pm,EH4/5,EL6,EL6/7,Eucrite,Eucrite-cm,Eucrite-mmict,Eucrite-pmict,H,H(5?),H-melt rock,H-metal,H/L4,H3,H3-4,H3-5,H3-6,H3.10,H3.4,H3.5,H3.6,H3.7,H3.8,H3.9,H4,H4-6,H4-an,H4/5,H4/6,H5,H5-6,H6,H?,Howardite,Iron,"Iron, IAB complex","Iron, IAB-MG","Iron, IAB-an","Iron, IAB-sHH","Iron, IAB-sHL","Iron, IAB-sLH","Iron, IAB-sLL","Iron, IAB-sLM","Iron, IAB-ung","Iron, IC","Iron, IIAB","Iron, IIC","Iron, IID","Iron, IIE","Iron, IIE-an","Iron, IIF","Iron, IIG","Iron, IIIAB","Iron, IIIAB?","Iron, IIIE","Iron, IIIF","Iron, IVA","Iron, IVB","Iron, ungrouped",K3,L,L-imp melt,L/LL3.4,L/LL4,L/LL5,L/LL6,L3,L3-6,L3.2,L3.4,L3.5,L3.5-5,L3.6,L3.7,L4,L4-6,L5,L5-7,L5/6,L6,L6/7,LL3,LL3.1,LL3.3,LL3.4,LL3.7,LL4,LL5,LL6,Martian (nakhlite),Mesosiderite,Mesosiderite-A1,Mesosiderite-A2,Mesosiderite-A3,Mesosiderite-A3/4,Mesosiderite-B4,OC,Pallasite,"Pallasite, PES","Pallasite, PMG","Pallasite, PMG-an","Pallasite, ungrouped",R3-6,Ureilite,Winonaite
835,226.0,1,1937,37.83333,-100.45,14,840.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,7250.0,1,1966,38.25,-97.66667,14,452.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,29600.0,1,1894,38.76667,-100.73333000000001,14,795.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,10400.0,1,1937,37.55,-101.68333,14,998.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1368.0,1,2006,39.71633,-97.8545,14,453.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,10000.0,1,1968,38.08333,-100.25,14,793.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,36000.0,1,1903,39.1,-94.63333,14,259.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,301.0,1,2004,39.27556,-96.25944,14,309.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,35100.0,1,1937,38.61667,-101.63333,14,1079.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,38690.0,1,1940,38.07778,-96.02639,14,333.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,28100.0,1,1977,38.1995,-99.162,14,636.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,515.0,1,1928,38.96667,-95.16667,14,250.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,30000.0,1,1943,37.66667,-96.76666999999999,14,425.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,8100.0,1,1961,39.63333,-100.46722,14,812.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2500.0,1,1969,39.60833,-100.475,14,837.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850,4400.0,1,1967,38.38333,-98.01666999999999,14,500.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,11700.0,1,1965,38.44,-98.06667,14,507.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,564000.0,1,1891,39.93333,-99.6,14,654.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,4018.0,1,1916,39.12417,-98.16778000000001,14,486.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,861.0,1,1976,39.11667,-98.68333,14,484.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855,2890.0,1,1955,38.36667,-97.03333,14,406.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,38400.0,1,1972,37.30833,-97.545,14,400.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1530.0,1,1980,38.525,-99.81,14,701.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,7746.0,1,1950,38.525,-95.78056,14,332.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,970.0,1,1950,38.625,-96.02278000000001,14,364.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1800.0,1,1948,38.5,-101.1,14,959.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,295000.0,1,1890,39.33333,-100.06667,14,734.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,25000.0,1,1939,37.45,-98.41667,14,538.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,82000.0,1,1894,38.5,-99.6,14,651.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,652.0,1,1938,38.48333,-99.91667,14,710.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,8000.0,1,1917,39.66667,-100.0,14,746.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,3200.0,1,1940,39.81667,-100.2,14,792.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,76000.0,1,1972,39.99167,-98.34167,14,554.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,27700.0,1,1895,38.95,-101.01666999999999,14,923.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2500.0,1,1911,39.8,-100.51666999999999,14,812.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2600.0,1,1940,38.53333,-99.05,14,624.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1374.0,1,1998,38.96667,-94.66667,14,306.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,13630.0,1,1980,39.16667,-101.28333,14,1024.0,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
