,mass (g),fall,year,reclat,reclong,elevation,FIPS,Area(sq.km),BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Achrondrite,Chrondrite,Iron,Mesosiderite,Pallasite
383,2000.0,1,1971,38.696670000000005,-99.70833,736,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
384,28000.0,1,2002,38.84833,-98.72383,560,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
385,37200.0,1,1879,39.65,-99.68333,621,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
386,4100.0,1,1940,38.85,-96.58333,462,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
387,108.0,1,1888,38.5,-100.0,713,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
388,23900.0,1,1971,38.64167,-98.88333,606,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
389,2300.0,1,1936,37.46667,-101.43333,954,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
390,13000.0,1,1972,37.06667,-98.66167,465,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
391,3263.0,1,1945,38.33333,-101.71167,1090,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
392,12900.0,1,1951,38.11667,-97.43333,448,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
393,10400.0,1,1937,37.55,-101.68333,998,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
394,35100.0,1,1937,38.61667,-101.63333,1079,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
395,515.0,1,1928,38.96667,-95.16667,250,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
396,564000.0,1,1891,39.93333,-99.6,654,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
397,25000.0,1,1939,37.45,-98.41667,538,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
398,82000.0,1,1894,38.5,-99.6,651,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
399,3200.0,1,1940,39.81667,-100.2,792,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
400,2600.0,1,1940,38.53333,-99.05,624,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
401,13000.0,1,1969,39.11,-100.36166999999999,839,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
402,2125.0,1,1939,37.86667,-100.66667,843,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
403,230.0,1,1948,39.78333,-100.0,709,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
404,5950.0,1,1983,39.84433,-100.51,797,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
405,23400.0,1,1983,38.77083,-101.79833,1123,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
406,1585.0,1,1937,39.83333,-99.01666999999999,587,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
407,1300.0,1,1952,37.5,-100.83333,893,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
408,50000.0,1,1873,39.33333,-98.16667,461,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
409,1300.0,1,1937,39.1,-98.83333,541,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
410,74800.0,0,1927,38.2,-89.68333,146,17,149995,0.0215822315,77.7127489627,10.4703445328,5.7710252195,0.0308922137,0.0064535104,4.5160290387,1.2161164256,0.2548078652,0,1,0,0,0
411,68.0,1,1991,42.291109999999996,-88.62556,263,17,149995,0.0215822315,77.7127489627,10.4703445328,5.7710252195,0.0308922137,0.0064535104,4.5160290387,1.2161164256,0.2548078652,0,1,0,0,0
412,4000.0,1,1961,40.15,-103.16667,1395,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
413,1800.0,1,1937,37.46667,-105.86667,2300,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
414,6.1,1,1938,39.75,-105.2,1851,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
415,2100.0,1,1963,40.51667,-103.26666999999999,1219,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
416,11360.0,1,1962,39.1,-103.25833,1608,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
417,12700.0,1,1940,39.85,-102.95,1364,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
418,3300.0,1,1965,40.03167,-105.05667,1556,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
419,4500.0,1,1937,39.36667,-103.16667,1528,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
420,11.0,1,1931,37.65,-105.73333000000001,2295,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
421,6220.0,1,1942,37.63333,-105.83333,2301,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
422,892.0,1,1939,37.6,-105.83333,2301,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
423,11500.0,1,1937,40.95,-103.08333,1340,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
424,9300.0,1,1938,38.61667,-102.71667,1265,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
425,8600.0,1,1991,39.27667,-102.88667,1446,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
426,3200.0,1,1937,37.38333,-102.63333,1347,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
427,3500.0,0,1924,36.48333,-90.66667,89,5,137732,0.0839681324,26.647902588,51.6985073825,18.4003287072,0.43876148119999997,0.0092924733,0.854795588,1.7361251058000002,0.1303185415,0,1,0,0,0
428,5000.0,0,1827,36.4,-86.5,162,47,109153,0.04818191,19.642040906600002,46.834158854799995,28.2591141169,0.6273539018,0.0052985971,2.4969815658,2.0364981501,0.0503719968,0,1,0,0,0
429,1443.0,0,1983,35.8,-84.1,282,47,109153,0.04818191,19.642040906600002,46.834158854799995,28.2591141169,0.6273539018,0.0052985971,2.4969815658,2.0364981501,0.0503719968,0,1,0,0,0
430,1455.0,0,1984,32.1025,-81.87278,55,13,153910,0.1244887251,18.509529069000003,62.29920827189999,13.3278184576,0.3743752206,0.038028401600000004,2.8697049995999997,1.7973343757,0.6595124789,0,1,0,0,0
431,16300.0,0,1829,33.01667,-83.96667,180,13,153910,0.1244887251,18.509529069000003,62.29920827189999,13.3278184576,0.3743752206,0.038028401600000004,2.8697049995999997,1.7973343757,0.6595124789,0,1,0,0,0
432,340.0,0,1869,32.03333,-84.76666999999999,149,13,153910,0.1244887251,18.509529069000003,62.29920827189999,13.3278184576,0.3743752206,0.038028401600000004,2.8697049995999997,1.7973343757,0.6595124789,0,1,0,0,0
433,218.0,1,1888,33.46667,-82.48333000000001,165,13,153910,0.1244887251,18.509529069000003,62.29920827189999,13.3278184576,0.3743752206,0.038028401600000004,2.8697049995999997,1.7973343757,0.6595124789,0,1,0,0,0
434,104000.0,0,1917,44.9,-90.28333,409,55,169635,0.032656378300000004,46.496087617,44.2882185999,3.1900601218,0.228754207,0.0053718147,1.9555532863,2.9719431715,0.8313548036,0,1,0,0,0
435,28.0,0,1829,40.25,-74.0,10,34,22591,0.4106367167,19.3547027864,47.2688061657,5.6738349332,0.178121337,0.1172153315,17.617157873,4.8456664802,4.5338583762999995,0,1,0,0,0
436,8500.0,1,1947,40.8,-99.2,672,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
437,1160.0,1,1928,41.36667,-98.63333,575,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
438,44000.0,1,1927,41.23333,-103.48333000000001,1387,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
439,4500.0,1,1941,40.51667,-101.03333,922,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
440,3020.0,1,1933,40.46667,-99.5,739,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
441,6700.0,1,1914,40.74972,-97.74972,515,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
442,3602.0,1,1965,40.02,-100.78333,874,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
443,6690.0,1,1984,41.2,-103.68333,1499,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
444,168400.0,1,1984,41.2,-103.68333,1499,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
445,261000.0,1,1941,41.23333,-103.3,1354,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
446,15900.0,1,1934,41.55,-100.96667,1001,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
447,1440.0,1,1928,40.86667,-97.6,493,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
